"date","value"
"2016/10/19","639"
"2016/10/20","632"
"2016/10/21","634"
"2016/10/22","658"
"2016/10/23","661"
"2016/10/24","657"
"2016/10/25","664"
"2016/10/26","680"
"2016/10/27","689"
"2016/10/28","690"
"2016/10/29","720"
"2016/10/30","714"
"2016/10/31","709"
"2016/11/1","736"
"2016/11/2","741"
"2016/11/3","746"
"2016/11/4","707"
"2016/11/5","708"
"2016/11/6","714"
"2016/11/7","711"
"2016/11/8","713"
"2016/11/9","740"
"2016/11/10","723"
"2016/11/11","718"
"2016/11/12","717"
"2016/11/13","705"
"2016/11/14","706"
"2016/11/15","716"
"2016/11/16","748"
"2016/11/17","756"
"2016/11/18","753"
"2016/11/19","756"
"2016/11/20","755"
"2016/11/21","742"
"2016/11/22","754"
"2016/11/23","752"
"2016/11/24","747"
"2016/11/25","742"
"2016/11/26","742"
"2016/11/27","739"
"2016/11/28","738"
"2016/11/29","737"
"2016/11/30","748"
"2016/12/1","758"
"2016/12/2","781"
"2016/12/3","778"
"2016/12/4","774"
"2016/12/5","773"
"2016/12/6","766"
"2016/12/7","772"
"2016/12/8","775"
"2016/12/9","775"
"2016/12/10","777"
"2016/12/11","775"
"2016/12/12","782"
"2016/12/13","788"
"2016/12/14","782"
"2016/12/15","781"
"2016/12/16","785"
"2016/12/17","793"
"2016/12/18","795"
"2016/12/19","794"
"2016/12/20","801"
"2016/12/21","834"
"2016/12/22","876"
"2016/12/23","925"
"2016/12/24","923"
"2016/12/25","900"
"2016/12/26","913"
"2016/12/27","940"
"2016/12/28","976"
"2016/12/29","979"
"2016/12/30","973"
"2016/12/31","964"
"2017/1/1","1003"
"2017/1/2","1031"
"2017/1/3","1044"
"2017/1/4","1159"
"2017/1/5","1191"
"2017/1/6","1047"
"2017/1/7","909"
"2017/1/8","943"
"2017/1/9","914"
"2017/1/10","915"
"2017/1/11","919"
"2017/1/12","826"
"2017/1/13","829"
"2017/1/14","835"
"2017/1/15","823"
"2017/1/16","835"
"2017/1/17","911"
"2017/1/18","918"
"2017/1/19","905"
"2017/1/20","899"
"2017/1/21","927"
"2017/1/22","938"
"2017/1/23","928"
"2017/1/24","924"
"2017/1/25","903"
"2017/1/26","919"
"2017/1/27","923"
"2017/1/28","924"
"2017/1/29","923"
"2017/1/30","923"
"2017/1/31","972"
"2017/2/1","989"
"2017/2/2","1014"
"2017/2/3","1034"
"2017/2/4","1046"
"2017/2/5","1044"
"2017/2/6","1045"
"2017/2/7","1062"
"2017/2/8","1079"
"2017/2/9","1089"
"2017/2/10","999"
"2017/2/11","1009"
"2017/2/12","1005"
"2017/2/13","1002"
"2017/2/14","1012"
"2017/2/15","1009"
"2017/2/16","1033"
"2017/2/17","1053"
"2017/2/18","1061"
"2017/2/19","1057"
"2017/2/20","1080"
"2017/2/21","1117"
"2017/2/22","1125"
"2017/2/23","1177"
"2017/2/24","1200"
"2017/2/25","1175"
"2017/2/26","1167"
"2017/2/27","1182"
"2017/2/28","1193"
"2017/3/1","1223"
"2017/3/2","1262"
"2017/3/3","1280"
"2017/3/4","1279"
"2017/3/5","1267"
"2017/3/6","1276"
"2017/3/7","1276"
"2017/3/8","1232"
"2017/3/9","1197"
"2017/3/10","1270"
"2017/3/11","1194"
"2017/3/12","1227"
"2017/3/13","1237"
"2017/3/14","1245"
"2017/3/15","1252"
"2017/3/16","1258"
"2017/3/17","1180"
"2017/3/18","1114"
"2017/3/19","1070"
"2017/3/20","1063"
"2017/3/21","1122"
"2017/3/22","1121"
"2017/3/23","1058"
"2017/3/24","1040"
"2017/3/25","976"
"2017/3/26","1008"
"2017/3/27","1046"
"2017/3/28","1065"
"2017/3/29","1055"
"2017/3/30","1049"
"2017/3/31","1075"
"2017/4/1","1092"
"2017/4/2","1108"
"2017/4/3","1152"
"2017/4/4","1156"
"2017/4/5","1135"
"2017/4/6","1188"
"2017/4/7","1187"
"2017/4/8","1185"
"2017/4/9","1197"
"2017/4/10","1190"
"2017/4/11","1208"
"2017/4/12","1207"
"2017/4/13","1206"
"2017/4/14","1191"
"2017/4/15","1188"
"2017/4/16","1187"
"2017/4/17","1195"
"2017/4/18","1218"
"2017/4/19","1216"
"2017/4/20","1241"
"2017/4/21","1236"
"2017/4/22","1236"
"2017/4/23","1232"
"2017/4/24","1251"
"2017/4/25","1268"
"2017/4/26","1295"
"2017/4/27","1320"
"2017/4/28","1331"
"2017/4/29","1327"
"2017/4/30","1348"
"2017/5/1","1434"
"2017/5/2","1474"
"2017/5/3","1493"
"2017/5/4","1609"
"2017/5/5","1618"
"2017/5/6","1579"
"2017/5/7","1597"
"2017/5/8","1723"
"2017/5/9","1833"
"2017/5/10","1788"
"2017/5/11","1874"
"2017/5/12","1856"
"2017/5/13","1813"
"2017/5/14","1831"
"2017/5/15","1813"
"2017/5/16","1786"
"2017/5/17","1864"
"2017/5/18","1904"
"2017/5/19","2005"
"2017/5/20","2085"
"2017/5/21","2119"
"2017/5/22","2304"
"2017/5/23","2321"
"2017/5/24","2524"
"2017/5/25","2764"
"2017/5/26","2574"
"2017/5/27","2260"
"2017/5/28","2267"
"2017/5/29","2307"
"2017/5/30","2302"
"2017/5/31","2311"
"2017/6/1","2448"
"2017/6/2","2489"
"2017/6/3","2582"
"2017/6/4","2586"
"2017/6/5","2687"
"2017/6/6","3000"
"2017/6/7","2869"
"2017/6/8","2815"
"2017/6/9","2902"
"2017/6/10","2951"
"2017/6/11","2997"
"2017/6/12","2997"
"2017/6/13","2789"
"2017/6/14","2787"
"2017/6/15","2535"
"2017/6/16","2540"
"2017/6/17","2685"
"2017/6/18","2662"
"2017/6/19","2663"
"2017/6/20","2763"
"2017/6/21","2772"
"2017/6/22","2724"
"2017/6/23","2765"
"2017/6/24","2758"
"2017/6/25","2682"
"2017/6/26","2615"
"2017/6/27","2552"
"2017/6/28","2604"
"2017/6/29","2589"
"2017/6/30","2559"
"2017/7/1","2515"
"2017/7/2","2514"
"2017/7/3","2595"
"2017/7/4","2632"
"2017/7/5","2623"
"2017/7/6","2617"
"2017/7/7","2916"
"2017/7/8","2571"
"2017/7/9","2635"
"2017/7/10","2537"
"2017/7/11","2413"
"2017/7/12","2424"
"2017/7/13","2425"
"2017/7/14","2363"
"2017/7/15","2231"
"2017/7/16","2059"
"2017/7/17","2230"
"2017/7/18","2388"
"2017/7/19","2397"
"2017/7/20","2901"
"2017/7/21","2838"
"2017/7/22","2862"
"2017/7/23","2832"
"2017/7/24","2777"
"2017/7/25","2768"
"2017/7/26","2611"
"2017/7/27","2693"
"2017/7/28","2897"
"2017/7/29","2809"
"2017/7/30","2759"
"2017/7/31","2890"
"2017/8/1","2921"
"2017/8/2","2763"
"2017/8/3","2813"
"2017/8/4","2899"
"2017/8/5","3290"
"2017/8/6","3293"
"2017/8/7","3398"
"2017/8/8","3485"
"2017/8/9","3423"
"2017/8/10","3453"
"2017/8/11","3680"
"2017/8/12","3950"
"2017/8/13","4208"
"2017/8/14","4325"
"2017/8/15","4456"
"2017/8/16","4381"
"2017/8/17","4485"
"2017/8/18","4370"
"2017/8/19","4243"
"2017/8/20","4196"
"2017/8/21","4109"
"2017/8/22","4129"
"2017/8/23","4256"
"2017/8/24","4376"
"2017/8/25","4456"
"2017/8/26","4379"
"2017/8/27","4417"
"2017/8/28","4404"
"2017/8/29","4626"
"2017/8/30","4627"
"2017/8/31","4736"
"2017/9/1","4892"
"2017/9/2","4975"
"2017/9/3","4714"
"2017/9/4","4592"
"2017/9/5","4428"
"2017/9/6","4617"
"2017/9/7","4655"
"2017/9/8","4661"
"2017/9/9","4309"
"2017/9/10","4245"
"2017/9/11","4262"
"2017/9/12","4345"
"2017/9/13","4132"
"2017/9/14","3921"
"2017/9/15","3733"
"2017/9/16","3809"
"2017/9/17","3665"
"2017/9/18","4079"
"2017/9/19","4094"
"2017/9/20","4031"
"2017/9/21","3916"
"2017/9/22","3758"
"2017/9/23","3819"
"2017/9/24","3796"
"2017/9/25","3950"
"2017/9/26","3970"
"2017/9/27","4210"
"2017/9/28","4279"
"2017/9/29","4215"
"2017/9/30","4358"
"2017/10/1","4404"
"2017/10/2","4470"
"2017/10/3","4432"
"2017/10/4","4352"
"2017/10/5","4363"
"2017/10/6","4413"
"2017/10/7","4444"
"2017/10/8","4624"
"2017/10/9","4879"
"2017/10/10","4922"
"2017/10/11","4874"
"2017/10/12","5447"
"2017/10/13","5840"
"2017/10/14","5838"
"2017/10/15","5852"
"2017/10/16","5776"
"2017/10/17","5800"
"2017/10/18","5604"
"2017/10/19","5744"
"2017/10/20","6060"
"2017/10/21","6195"
"2017/10/22","6076"
"2017/10/23","6076"
"2017/10/24","5936"
"2017/10/25","5754"
"2017/10/26","5977"
"2017/10/27","5988"
"2017/10/28","5877"
"2017/10/29","6256"
"2017/10/30","6215"
"2017/10/31","6470"
"2017/11/1","6767"
"2017/11/2","7367"
"2017/11/3","7461"
"2017/11/4","7493"
"2017/11/5","7617"
"2017/11/6","7446"
"2017/11/7","7253"
"2017/11/8","7776"
"2017/11/9","7447"
"2017/11/10","7312"
"2017/11/11","6873"
"2017/11/12","6625"
"2017/11/13","6811"
"2017/11/14","6765"
"2017/11/15","7342"
"2017/11/16","7967"
"2017/11/17","8005"
"2017/11/18","7885"
"2017/11/19","8102"
"2017/11/20","8337"
"2017/11/21","8349"
"2017/11/22","8302"
"2017/11/23","8267"
"2017/11/24","8374"
"2017/11/25","8791"
"2017/11/26","9523"
"2017/11/27","9818"
"2017/11/28","10126"
"2017/11/29","11517"
"2017/11/30","10801"
"2017/12/1","11047"
"2017/12/2","11320"
"2017/12/3","11859"
"2017/12/4","11657"
"2017/12/5","12032"
"2017/12/6","14369"
"2017/12/7","17900"
"2017/12/8","18353"
"2017/12/9","16783"
"2017/12/10","15851"
"2017/12/11","17514"
"2017/12/12","17782"
"2017/12/13","17653"
"2017/12/14","17086"
"2017/12/15","18154"
"2017/12/16","19717"
"2017/12/17","20089"
"2017/12/18","19371"
"2017/12/19","19178"
"2017/12/20","17935"
"2017/12/21","17568"
"2017/12/22","15943"
"2017/12/23","15603"
"2017/12/24","14626"
"2017/12/25","14593"
"2017/12/26","16461"
"2017/12/27","16931"
"2017/12/28","15888"
"2017/12/29","15279"
"2017/12/30","14682"
"2017/12/31","14377"
"2018/1/1","14112"
"2018/1/2","15445"
"2018/1/3","15573"
"2018/1/4","15740"
"2018/1/5","17705"
"2018/1/6","17712"
"2018/1/7","17580"
"2018/1/8","16538"
"2018/1/9","15498"
"2018/1/10","14973"
"2018/1/11","15019"
"2018/1/12","14230"
"2018/1/13","14660"
"2018/1/14","14512"
"2018/1/15","14446"
"2018/1/16","13843"
"2018/1/17","11678"
"2018/1/18","12107"
"2018/1/19","11993"
"2018/1/20","13103"
"2018/1/21","12896"
"2018/1/22","11966"
"2018/1/23","11378"
"2018/1/24","11501"
"2018/1/25","11786"
"2018/1/26","11657"
"2018/1/27","11615"
"2018/1/28","12040"
"2018/1/29","11876"
"2018/1/30","11307"
"2018/1/31","10382"
"2018/2/1","10289"
"2018/2/2","9142"
"2018/2/3","9431"
"2018/2/4","9335"
"2018/2/5","8365"
"2018/2/6","7851"
"2018/2/7","8509"
"2018/2/8","8559"
"2018/2/9","8737"
"2018/2/10","9123"
"2018/2/11","8616"
"2018/2/12","8986"
"2018/2/13","8958"
"2018/2/14","9519"
"2018/2/15","10235"
"2018/2/16","10324"
"2018/2/17","11140"
"2018/2/18","11350"
"2018/2/19","11274"
"2018/2/20","11959"
"2018/2/21","11419"
"2018/2/22","11039"
"2018/2/23","10487"
"2018/2/24","10597"
"2018/2/25","9923"
"2018/2/26","10475"
"2018/2/27","10879"
"2018/2/28","11090"
"2018/3/1","11052"
"2018/3/2","11189"
"2018/3/3","11528"
"2018/3/4","11513"
"2018/3/5","11704"
"2018/3/6","11500"
"2018/3/7","10930"
"2018/3/8","10147"
"2018/3/9","9466"
"2018/3/10","9531"
"2018/3/11","9712"
"2018/3/12","9938"
"2018/3/13","9470"
"2018/3/14","9356"
"2018/3/15","8428"
"2018/3/16","8585"
"2018/3/17","8347"
"2018/3/18","8246"
"2018/3/19","8676"
"2018/3/20","9051"
"2018/3/21","9177"
"2018/3/22","9101"
"2018/3/23","8880"
"2018/3/24","8996"
"2018/3/25","8682"
"2018/3/26","8530"
"2018/3/27","8233"
"2018/3/28","8123"
"2018/3/29","7994"
"2018/3/30","7277"
"2018/3/31","7208"
"2018/4/1","7061"
